,Unnamed: 0,Genero,NivelEstudios,TipoContratacion,TipoPersonal,TipoJornada,Rotacion,ExperienciaActual,Categoria_Num,Verd_Fals
19716,19741,1,8,5,2,3,2,5,1,True
17571,17596,0,9,5,3,3,2,8,1,True
20634,20659,0,9,3,3,2,1,5,1,True
2099,2124,0,9,5,3,3,2,8,0,False
9911,9936,1,4,4,1,3,1,7,1,True
11834,11859,0,6,5,3,3,1,7,1,True
18817,18842,1,6,5,1,2,1,8,1,True
6881,6906,1,7,5,1,3,1,8,0,False
11476,11501,1,5,5,2,3,2,6,1,True
751,776,0,9,5,2,3,2,8,0,False
9272,9297,1,2,5,3,3,2,3,1,True
12259,12284,1,9,5,3,3,1,7,0,False
20815,20840,1,6,5,2,3,2,5,1,True
8094,8119,1,4,4,1,3,1,7,1,True
3801,3826,0,5,5,1,3,2,8,1,True
15453,15478,0,9,5,3,2,1,7,1,True
6231,6256,1,9,5,3,3,2,8,1,True
17912,17937,1,8,5,1,2,1,6,1,True
18289,18314,1,6,5,1,2,1,8,1,True
14426,14451,0,3,3,2,3,2,5,1,True
19746,19771,1,7,5,2,2,1,6,1,True
1267,1292,1,9,5,3,3,2,8,0,False
11349,11374,1,9,5,2,3,2,6,1,True
16233,16258,1,6,5,3,3,1,6,1,True
2942,2967,0,9,5,3,3,2,1,1,True
15497,15522,1,6,5,2,3,2,8,0,False
4551,4576,0,8,5,3,3,1,8,0,False
16990,17015,1,6,5,1,2,1,6,1,True
17680,17705,1,2,5,1,3,2,1,1,True
18478,18503,0,9,5,3,3,2,6,1,True
1014,1039,0,9,4,2,3,2,5,0,False
3645,3670,0,8,5,2,3,2,8,0,False
10558,10583,1,9,5,3,3,2,5,1,True
15137,15162,1,7,3,2,3,2,7,0,False
12995,13020,1,7,5,3,3,2,8,1,True
7110,7135,1,7,4,3,3,2,8,1,True
16395,16420,1,7,5,2,3,1,5,0,False
1484,1509,0,3,4,3,3,2,7,1,True
8018,8043,0,8,5,1,3,2,8,1,True
20735,20760,0,5,5,2,3,2,2,1,True
1903,1928,1,3,5,3,3,2,8,1,True
214,239,1,6,2,3,3,2,7,1,True
12649,12674,1,7,5,1,3,1,7,1,True
8300,8325,1,7,5,1,2,1,8,1,True
1164,1189,1,1,5,2,3,2,1,0,False
17634,17659,1,7,5,1,2,1,1,1,True
9840,9865,1,5,5,3,3,2,8,0,False
12887,12912,1,8,5,1,3,1,4,1,True
14583,14608,0,9,5,3,3,2,8,1,True
10063,10088,1,8,3,1,1,2,6,1,True
3844,3869,0,8,5,1,3,2,5,1,True
17845,17870,1,5,5,3,3,2,5,1,True
2472,2497,0,6,4,1,3,1,7,1,True
16681,16706,0,9,5,3,3,2,5,1,True
4955,4980,1,3,5,3,3,2,5,0,False
13219,13244,0,9,4,1,3,1,5,1,True
12123,12148,1,8,5,1,3,2,6,1,True
5557,5582,1,7,5,2,3,2,6,1,True
3434,3459,1,7,5,2,1,2,8,1,True
18108,18133,1,3,5,3,3,2,8,1,True
8689,8714,1,6,5,2,3,2,7,1,True
12457,12482,1,7,4,2,3,2,8,1,True
12833,12858,1,4,5,3,3,1,6,1,True
11914,11939,0,9,5,3,3,2,6,1,True
9084,9109,0,9,5,2,2,2,5,0,False
9050,9075,1,5,5,2,2,1,7,1,True
10124,10149,1,6,5,3,3,2,5,0,False
5487,5512,0,6,5,3,3,2,8,1,True
9896,9921,1,4,5,3,3,1,1,1,True
16835,16860,1,8,5,2,3,2,5,1,True
1678,1703,1,7,5,2,3,1,5,1,True
10758,10783,1,9,5,3,3,2,6,1,True
754,779,1,9,5,3,3,2,6,1,True
18806,18831,1,7,5,3,3,2,5,0,False
12875,12900,1,9,5,3,3,2,8,1,True
12305,12330,1,7,3,2,3,2,7,1,True
15415,15440,1,8,5,2,3,2,7,1,True
1751,1776,1,5,2,3,3,2,5,1,True
3792,3817,0,9,5,3,3,2,6,1,True
15804,15829,1,5,2,2,3,2,7,1,True
20770,20795,0,9,5,2,3,2,7,0,False
19978,20003,1,8,5,2,3,2,6,1,True
15733,15758,0,8,3,2,3,2,8,1,True
14430,14455,0,9,5,2,3,1,8,1,True
15330,15355,0,8,4,2,2,2,7,1,True
2476,2501,1,9,5,3,3,2,6,0,False
14769,14794,1,5,5,2,3,2,5,1,True
15091,15116,1,9,5,2,2,1,8,1,True
1177,1202,1,9,5,2,3,2,8,0,False
11590,11615,1,9,5,1,3,2,6,1,True
10802,10827,1,9,5,2,3,1,4,1,True
2790,2815,1,2,5,3,1,1,8,1,True
10135,10160,0,7,2,2,3,2,8,1,True
8100,8125,1,8,5,1,2,1,8,0,False
550,575,1,3,5,3,3,2,8,1,True
19811,19836,1,9,5,3,3,2,6,1,True
10008,10033,1,9,5,3,3,2,8,1,True
14675,14700,1,7,5,3,3,2,8,1,True
13750,13775,1,8,3,2,3,2,7,1,True
2919,2944,0,9,5,2,3,2,6,1,True
7901,7926,1,4,4,1,3,1,7,1,True
19379,19404,1,8,5,3,2,1,8,1,True
18767,18792,1,9,5,2,3,2,8,1,True
774,799,1,9,5,3,3,2,4,1,True
12943,12968,1,6,5,2,3,2,6,1,True
14557,14582,1,9,5,2,3,2,8,0,False
19942,19967,1,7,5,3,2,1,7,1,True
18342,18367,1,9,3,2,3,2,8,0,False
10330,10355,1,2,5,1,2,1,8,1,True
13903,13928,0,7,5,3,3,2,8,1,True
16879,16904,0,9,5,2,3,2,4,1,True
9332,9357,1,3,5,3,3,2,7,1,True
10081,10106,0,9,5,2,3,2,8,1,True
15430,15455,1,8,5,2,1,1,8,1,True
10617,10642,1,9,5,3,3,2,4,0,False
3610,3635,1,9,5,3,3,2,4,1,True
6917,6942,1,5,5,2,3,2,8,1,True
15706,15731,0,9,5,3,3,2,8,1,True
9099,9124,1,4,4,1,3,1,7,0,False
4148,4173,0,5,1,3,3,1,7,1,True
20353,20378,0,2,2,3,3,2,3,1,True
2661,2686,0,7,5,3,3,1,2,1,True
2066,2091,1,9,5,3,3,2,8,1,True
18529,18554,1,9,5,3,3,2,1,1,True
17838,17863,1,5,5,1,1,1,8,1,True
7117,7142,1,9,5,3,3,2,8,1,True
11058,11083,1,7,5,3,3,2,8,1,True
3949,3974,0,4,4,1,3,1,7,1,True
6189,6214,0,4,4,1,3,1,7,1,True
482,507,0,9,2,2,3,2,5,0,False
3002,3027,0,9,5,2,3,2,8,0,False
5931,5956,1,7,5,2,3,2,4,0,False
7971,7996,1,7,5,1,3,1,6,1,True
12376,12401,0,8,5,2,2,1,8,1,True
259,284,1,9,5,2,2,1,8,1,True
14632,14657,1,3,5,3,3,2,8,1,True
9319,9344,0,6,5,2,3,2,7,1,True
18560,18585,1,6,5,1,2,2,8,1,True
15879,15904,0,7,5,2,3,2,3,1,True
14508,14533,1,9,5,1,2,1,8,0,False
1786,1811,1,9,5,3,3,2,8,1,True
18538,18563,1,5,5,1,2,1,8,1,True
1192,1217,0,3,5,3,3,2,3,1,True
15348,15373,0,9,5,3,3,2,4,0,False
1359,1384,0,9,5,3,3,2,6,1,True
40,65,0,9,5,3,3,2,5,0,False
3190,3215,1,2,5,3,3,2,6,1,True
713,738,1,6,5,1,1,1,8,1,True
15278,15303,1,7,5,2,2,1,6,1,True
20165,20190,0,9,5,3,3,2,5,1,True
8945,8970,0,7,4,2,1,2,7,1,True
7085,7110,0,3,5,1,3,2,6,1,True
379,404,1,9,5,3,3,2,6,1,True
9572,9597,1,8,3,2,3,2,5,1,True
6483,6508,1,4,4,1,3,1,7,1,True
2063,2088,0,9,5,3,3,2,6,1,True
19732,19757,1,5,5,3,3,2,8,1,True
12241,12266,1,5,5,1,3,1,7,0,False
2122,2147,1,4,4,1,3,1,7,1,True
13916,13941,1,8,3,2,1,2,7,0,False
17963,17988,1,8,3,1,2,1,1,1,True
4182,4207,0,9,5,3,3,2,8,1,True
20014,20039,1,8,5,1,2,1,6,1,True
15580,15605,1,9,5,1,3,2,5,1,True
13477,13502,0,6,5,3,3,1,8,1,True
10437,10462,1,2,5,1,2,1,7,0,False
