,Unnamed: 0.1,Unnamed: 0,Genero,NivelEstudios,TipoContratacion,TipoPersonal,TipoJornada,Rotacion,ExperienciaActual,Categoria_Num,Verd_Fals
3823,12921,12946,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
3824,16353,16378,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,6M1A,0,False
3825,19119,19144,Femenino,Licenciatura,tiempodeterminado,confianza,mixto,SI,1A4A,1,True
3826,14482,14507,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
3827,19443,19468,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3828,14937,14962,Masculino,Secundaria,tiempoindeterminado,confianza,mixto,SI,5A9A,0,False
3829,15491,15516,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
3830,1126,1151,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3831,7866,7891,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3832,7856,7881,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
3833,10336,10361,Masculino,Secundaria,porObraoProyecto,sindicalizado,mixto,SI,1A4A,0,False
3834,7516,7541,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,6M1A,1,True
3835,9610,9635,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
3836,11584,11609,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,15A19A,0,False
3837,11223,11248,Masculino,SinFormacion,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
3838,10863,10888,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
3839,2931,2956,Masculino,Licenciatura,tiempodeterminado,confianza,diurno,NO,Menos6M,1,True
3840,20170,20195,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
3841,2188,2213,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3842,12994,13019,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3843,12715,12740,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3844,13310,13335,Masculino,SinFormacion,porObraoProyecto,confianza,diurno,SI,1A4A,1,True
3845,9381,9406,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,Menos6M,1,True
3846,489,514,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,10A14A,1,True
3847,3961,3986,Femenino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3848,1634,1659,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,6M1A,0,False
3849,4281,4306,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
3850,15521,15546,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3851,803,828,Femenino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
3852,8844,8869,Masculino,Licenciatura,tiempoindeterminado,ninguno,mixto,SI,1A4A,0,False
3853,16412,16437,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3854,11419,11444,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3855,100,125,Masculino,Secundaria,tiempodeterminado,confianza,diurno,NO,5A9A,1,True
3856,3250,3275,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3857,16158,16183,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
3858,9594,9619,Masculino,Preparatoria,tiempoindeterminado,confianza,nocturno,NO,Menos6M,1,True
3859,12881,12906,Masculino,TecnicoSuperior,porObraoProyecto,sindicalizado,diurno,SI,1A4A,1,True
3860,6415,6440,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1,True
3861,14353,14378,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,0,False
3862,20510,20535,Femenino,Secundaria,tiempodeterminado,confianza,mixto,SI,Menos6M,1,True
3863,3439,3464,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
3864,19537,19562,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
3865,5747,5772,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
3866,14042,14067,Masculino,Licenciatura,porObraoProyecto,sindicalizado,diurno,NO,Menos6M,1,True
3867,10534,10559,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3868,9760,9785,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3869,9850,9875,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
3870,1280,1305,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3871,14551,14576,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
3872,5215,5240,Masculino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,1A4A,1,True
3873,5507,5532,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,0,False
3874,3196,3221,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,20A24A,1,True
3875,16904,16929,Masculino,Bachillerato,tiempodeterminado,ninguno,diurno,NO,6M1A,1,True
3876,13056,13081,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1,True
3877,11551,11576,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3878,9254,9279,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,0,False
3879,11729,11754,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3880,6173,6198,Femenino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
3881,7130,7155,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,Menos6M,1,True
3882,14395,14420,Masculino,Primaria,tiempoindeterminado,sindicalizado,diurno,NO,15A19A,1,True
3883,6727,6752,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,1,True
3884,7922,7947,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
3885,11559,11584,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3886,8965,8990,Masculino,Licenciatura,tiempoindeterminado,ninguno,nocturno,NO,Menos6M,0,False
3887,13229,13254,Masculino,Bachillerato,tiempoindeterminado,ninguno,mixto,SI,Menos6M,0,False
3888,9293,9318,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
3889,18388,18413,Masculino,Bachillerato,otro,sindicalizado,mixto,SI,1A4A,1,True
3890,12612,12637,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,0,False
3891,13790,13815,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3892,6476,6501,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,0,False
3893,10106,10131,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,0,False
3894,17774,17799,Femenino,Licenciatura,tiempoindeterminado,ninguno,mixto,NO,1A4A,1,True
3895,3468,3493,Femenino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3896,817,842,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3897,20866,20891,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
3898,12108,12133,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,1,True
3899,10070,10095,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
3900,9953,9978,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
3901,9870,9895,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
3902,4545,4570,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,SI,1A4A,1,True
3903,5103,5128,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,0,False
3904,4519,4544,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,1,True
3905,2556,2581,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3906,4654,4679,Masculino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,Menos6M,1,True
3907,3486,3511,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
3908,5060,5085,Femenino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,6M1A,0,False
3909,526,551,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
3910,41,66,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,10A14A,0,False
3911,139,164,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3912,4681,4706,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
3913,6519,6544,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1,True
3914,10026,10051,Masculino,Licenciatura,tiempodeterminado,sindicalizado,diurno,NO,Menos6M,1,True
3915,15261,15286,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3916,4797,4822,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,1A4A,1,True
3917,11469,11494,Masculino,Secundaria,porObraoProyecto,sindicalizado,diurno,NO,1A4A,0,False
3918,13867,13892,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1,True
3919,19254,19279,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,Mas25A,1,True
3920,2341,2366,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,5A9A,1,True
3921,4693,4718,Masculino,Maestria,tiempoindeterminado,ninguno,diurno,SI,1A4A,0,False
3922,15481,15506,Masculino,Secundaria,tiempodeterminado,ninguno,mixto,SI,1A4A,1,True
3923,2841,2866,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
3924,9082,9107,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,5A9A,0,False
3925,19452,19477,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,Mas25A,0,False
3926,19767,19792,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,1,True
3927,20773,20798,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,20A24A,1,True
3928,3550,3575,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3929,2886,2911,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
3930,7598,7623,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,10A14A,1,True
3931,20713,20738,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
3932,4918,4943,Femenino,Secundaria,tiempodeterminado,sindicalizado,diurno,NO,Menos6M,1,True
3933,18385,18410,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3934,16579,16604,Masculino,Secundaria,tiempoindeterminado,ninguno,nocturno,NO,1A4A,1,True
3935,6492,6517,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
3936,10621,10646,Masculino,Licenciatura,tiempoindeterminado,confianza,nocturno,NO,6M1A,1,True
3937,12483,12508,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
3938,10449,10474,Masculino,TecnicoSuperior,porObraoProyecto,sindicalizado,mixto,SI,5A9A,0,False
3939,14776,14801,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3940,5221,5246,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3941,12645,12670,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,1A4A,1,True
3942,17297,17322,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
3943,19836,19861,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
3944,12695,12720,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3945,18334,18359,Masculino,Maestria,tiempoindeterminado,confianza,mixto,NO,20A24A,1,True
3946,16390,16415,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
3947,17932,17957,Masculino,TecnicoSuperior,tiempodeterminado,sindicalizado,mixto,SI,Menos6M,1,True
3948,19520,19545,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3949,2647,2672,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,6M1A,0,False
3950,11596,11621,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
3951,11157,11182,Masculino,SinFormacion,tiempoindeterminado,ninguno,diurno,SI,10A14A,1,True
3952,15623,15648,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
3953,3505,3530,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3954,11395,11420,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
3955,8600,8625,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,6M1A,0,False
3956,20159,20184,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
3957,793,818,Femenino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
3958,17792,17817,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1,True
3959,7197,7222,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3960,20303,20328,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
3961,12707,12732,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
3962,19242,19267,Masculino,TecnicoSuperior,tiempodeterminado,sindicalizado,diurno,SI,6M1A,1,True
3963,2789,2814,Masculino,Primaria,tiempoindeterminado,sindicalizado,nocturno,NO,10A14A,1,True
3964,9095,9120,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
3965,11113,11138,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3966,16512,16537,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
3967,18262,18287,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3968,959,984,Femenino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
3969,8562,8587,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,1A4A,0,False
3970,19929,19954,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,mixto,SI,1A4A,1,True
3971,5389,5414,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,NO,1A4A,1,True
3972,12575,12600,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3973,17934,17959,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
3974,19440,19465,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
3975,291,316,Masculino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,1A4A,1,True
3976,16314,16339,Femenino,TecnicoSuperior,porObraoProyecto,sindicalizado,mixto,NO,Menos6M,1,True
3977,20222,20247,Masculino,Primaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,1,True
3978,11988,12013,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,SI,6M1A,1,True
3979,15143,15168,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,20A24A,1,True
3980,7018,7043,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
3981,3729,3754,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
3982,58,83,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
3983,17345,17370,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
3984,18191,18216,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
3985,5770,5795,Masculino,Licenciatura,honorarios,sindicalizado,diurno,NO,1A4A,1,True
3986,1326,1351,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3987,15678,15703,Femenino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,6M1A,1,True
3988,11689,11714,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,Menos6M,1,True
3989,18584,18609,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1,True
3990,2535,2560,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
3991,11389,11414,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3992,5849,5874,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,0,False
3993,9592,9617,Masculino,Licenciatura,tiempoindeterminado,ninguno,nocturno,SI,1A4A,1,True
3994,18978,19003,Masculino,Bachillerato,tiempodeterminado,sindicalizado,mixto,SI,Menos6M,1,True
3995,3143,3168,Masculino,SinFormacion,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,1,True
3996,2646,2671,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,0,False
3997,1805,1830,Femenino,Primaria,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,1,True
3998,19151,19176,Femenino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
3999,20083,20108,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,mixto,NO,1A4A,0,False
4000,208,233,Masculino,TecnicoSuperior,porObraoProyecto,ninguno,diurno,NO,1A4A,1,True
4001,13468,13493,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
4002,1946,1971,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
4003,18559,18584,Masculino,Preparatoria,otro,sindicalizado,mixto,SI,1A4A,1,True
4004,2402,2427,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,1,True
4005,9946,9971,Masculino,Maestria,honorarios,confianza,diurno,NO,1A4A,0,False
4006,10973,10998,Femenino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,1A4A,1,True
4007,7043,7068,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
4008,12611,12636,Masculino,SinFormacion,tiempoindeterminado,ninguno,diurno,SI,6M1A,0,False
4009,5352,5377,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
4010,2257,2282,Femenino,Doctorado,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
4011,4692,4717,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
4012,18344,18369,Masculino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,Menos6M,1,True
4013,17147,17172,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
4014,13995,14020,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
4015,8659,8684,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
4016,7931,7956,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,1,True
4017,2654,2679,Masculino,TecnicoSuperior,porObraoProyecto,confianza,diurno,NO,5A9A,0,False
4018,17334,17359,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,Menos6M,0,False
4019,16926,16951,Masculino,Bachillerato,tiempodeterminado,ninguno,mixto,SI,Menos6M,1,True
4020,12708,12733,Femenino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,10A14A,1,True
4021,18635,18660,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,Mas25A,1,True
4022,14075,14100,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,0,False
4023,5153,5178,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
4024,14128,14153,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
4025,5126,5151,Masculino,Licenciatura,otro,confianza,diurno,NO,5A9A,1,True
4026,11293,11318,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
4027,18962,18987,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,0,False
4028,14196,14221,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
4029,5533,5558,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,mixto,SI,1A4A,1,True
4030,19682,19707,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,0,False
4031,16642,16667,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,1,True
4032,10263,10288,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
4033,19792,19817,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
4034,11070,11095,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
4035,1705,1730,Femenino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,15A19A,1,True
4036,16711,16736,Masculino,Licenciatura,tiempodeterminado,confianza,diurno,NO,6M1A,0,False
4037,8976,9001,Femenino,Bachillerato,tiempoindeterminado,ninguno,nocturno,NO,1A4A,1,True
4038,5247,5272,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,SI,5A9A,1,True
4039,14621,14646,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
4040,11641,11666,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
4041,12926,12951,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,10A14A,0,False
4042,16387,16412,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,NO,1A4A,1,True
4043,4051,4076,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
4044,14287,14312,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
4045,4046,4071,Masculino,Preparatoria,honorarios,confianza,mixto,SI,Menos6M,1,True
4046,254,279,Masculino,Licenciatura,tiempoindeterminado,ninguno,mixto,NO,1A4A,1,True
4047,12539,12564,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
4048,9188,9213,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1,True
4049,20373,20398,Masculino,Licenciatura,otro,ninguno,diurno,NO,Menos6M,1,True
4050,7328,7353,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1,True
